date,user_id,variant,channel,segment,step
2025-11-10,u2389,test,web,new,impression
2025-11-10,u2390,test,web,new,impression
2025-11-10,u2391,test,web,new,impression
2025-11-10,u2392,test,web,new,impression
2025-11-10,u2393,test,web,returning,impression
2025-11-10,u2394,test,web,returning,impression
2025-11-10,u2394,test,web,returning,click
2025-11-10,u2394,test,web,returning,apply
2025-11-10,u2394,test,web,returning,approve
2025-11-10,u2395,test,web,returning,impression
2025-11-10,u2395,test,web,returning,click
2025-11-10,u2396,test,web,returning,impression
2025-11-10,u2397,test,web,returning,impression
2025-11-10,u2398,test,web,returning,impression
2025-11-10,u2399,test,web,returning,impression
2025-11-10,u2400,test,web,returning,impression
2025-11-10,u2401,test,web,returning,impression
2025-11-10,u2402,test,web,returning,impression
2025-11-10,u2403,test,web,returning,impression
2025-11-10,u2404,test,web,returning,impression
2025-11-10,u2405,test,web,returning,impression
2025-11-10,u2406,test,web,returning,impression
2025-11-10,u2407,test,web,returning,impression
2025-11-10,u2408,test,web,returning,impression
2025-11-10,u2409,test,web,returning,impression
2025-11-10,u2410,test,web,returning,impression
2025-11-10,u2410,test,web,returning,click
2025-11-10,u2411,test,web,returning,impression
2025-11-10,u2412,test,web,returning,impression
2025-11-10,u2413,test,web,returning,impression
2025-11-10,u2414,test,web,returning,impression
2025-11-10,u2415,test,web,returning,impression
2025-11-10,u2416,test,web,returning,impression
2025-11-10,u2417,test,web,returning,impression
2025-11-10,u2418,test,web,returning,impression
2025-11-11,u2419,control,email,new,impression
2025-11-11,u2420,control,email,new,impression
2025-11-11,u2421,control,email,new,impression
2025-11-11,u2422,control,email,new,impression
2025-11-11,u2422,control,email,new,click
2025-11-11,u2423,control,email,new,impression
2025-11-11,u2424,control,email,new,impression
2025-11-11,u2425,control,email,new,impression
2025-11-11,u2426,control,email,new,impression
2025-11-11,u2427,control,email,new,impression
2025-11-11,u2428,control,email,new,impression
2025-11-11,u2429,control,email,new,impression
2025-11-11,u2430,control,email,new,impression
2025-11-11,u2431,control,email,new,impression
2025-11-11,u2432,control,email,new,impression
2025-11-11,u2433,control,email,new,impression
2025-11-11,u2434,control,email,new,impression
2025-11-11,u2435,control,email,new,impression
2025-11-11,u2436,control,email,new,impression
2025-11-11,u2437,control,email,new,impression
2025-11-11,u2438,control,email,new,impression
2025-11-11,u2439,control,email,new,impression
2025-11-11,u2440,control,email,returning,impression
2025-11-11,u2441,control,email,returning,impression
2025-11-11,u2442,control,email,returning,impression
2025-11-11,u2442,control,email,returning,click
2025-11-11,u2443,control,email,returning,impression
2025-11-11,u2444,control,email,returning,impression
2025-11-11,u2445,control,email,returning,impression
2025-11-11,u2446,control,email,returning,impression
2025-11-11,u2447,control,email,returning,impression
2025-11-11,u2448,control,email,returning,impression
2025-11-11,u2449,control,email,returning,impression
2025-11-11,u2450,control,email,returning,impression
2025-11-11,u2451,control,email,returning,impression
2025-11-11,u2452,control,email,returning,impression
2025-11-11,u2453,control,email,returning,impression
2025-11-11,u2454,control,email,returning,impression
2025-11-11,u2455,control,email,returning,impression
2025-11-11,u2456,control,email,returning,impression
2025-11-11,u2457,control,email,returning,impression
2025-11-11,u2458,control,email,returning,impression
2025-11-11,u2459,control,email,returning,impression
2025-11-11,u2459,control,email,returning,click
2025-11-11,u2460,control,email,returning,impression
2025-11-11,u2461,control,email,returning,impression
2025-11-11,u2462,control,email,returning,impression
2025-11-11,u2463,control,push,new,impression
2025-11-11,u2463,control,push,new,click
2025-11-11,u2464,control,push,new,impression
2025-11-11,u2465,control,push,new,impression
2025-11-11,u2466,control,push,new,impression
2025-11-11,u2467,control,push,new,impression
2025-11-11,u2467,control,push,new,click
2025-11-11,u2468,control,push,new,impression
2025-11-11,u2469,control,push,new,impression
2025-11-11,u2470,control,push,new,impression
2025-11-11,u2471,control,push,new,impression
2025-11-11,u2472,control,push,new,impression
2025-11-11,u2473,control,push,new,impression
2025-11-11,u2473,control,push,new,click
2025-11-11,u2474,control,push,new,impression
2025-11-11,u2475,control,push,new,impression
2025-11-11,u2476,control,push,new,impression
2025-11-11,u2477,control,push,new,impression
2025-11-11,u2478,control,push,new,impression
2025-11-11,u2479,control,push,new,impression
2025-11-11,u2480,control,push,new,impression
2025-11-11,u2481,control,push,returning,impression
2025-11-11,u2482,control,push,returning,impression
2025-11-11,u2483,control,push,returning,impression
2025-11-11,u2484,control,push,returning,impression
2025-11-11,u2485,control,push,returning,impression
2025-11-11,u2486,control,push,returning,impression
2025-11-11,u2487,control,push,returning,impression
2025-11-11,u2488,control,push,returning,impression
2025-11-11,u2489,control,push,returning,impression
2025-11-11,u2490,control,push,returning,impression
2025-11-11,u2491,control,push,returning,impression
2025-11-11,u2492,control,push,returning,impression
2025-11-11,u2493,control,push,returning,impression
2025-11-11,u2494,control,push,returning,impression
2025-11-11,u2495,control,push,returning,impression
2025-11-11,u2496,control,push,returning,impression
2025-11-11,u2497,control,push,returning,impression
2025-11-11,u2498,control,push,returning,impression
2025-11-11,u2498,control,push,returning,click
2025-11-11,u2498,control,push,returning,apply
2025-11-11,u2499,control,push,returning,impression
2025-11-11,u2500,control,web,new,impression
2025-11-11,u2501,control,web,new,impression
2025-11-11,u2502,control,web,new,impression
2025-11-11,u2503,control,web,new,impression
2025-11-11,u2504,control,web,new,impression
2025-11-11,u2505,control,web,new,impression
2025-11-11,u2506,control,web,new,impression
2025-11-11,u2506,control,web,new,click
2025-11-11,u2507,control,web,new,impression
2025-11-11,u2508,control,web,new,impression
2025-11-11,u2509,control,web,new,impression
2025-11-11,u2510,control,web,new,impression
2025-11-11,u2511,control,web,new,impression
2025-11-11,u2512,control,web,new,impression
2025-11-11,u2513,control,web,new,impression
2025-11-11,u2514,control,web,new,impression
2025-11-11,u2515,control,web,new,impression
2025-11-11,u2516,control,web,new,impression
2025-11-11,u2517,control,web,new,impression
2025-11-11,u2518,control,web,new,impression
2025-11-11,u2519,control,web,new,impression
2025-11-11,u2520,control,web,new,impression
2025-11-11,u2521,control,web,new,impression
2025-11-11,u2522,control,web,new,impression
2025-11-11,u2523,control,web,new,impression
2025-11-11,u2524,control,web,returning,impression
2025-11-11,u2525,control,web,returning,impression
2025-11-11,u2526,control,web,returning,impression
2025-11-11,u2526,control,web,returning,click
2025-11-11,u2527,control,web,returning,impression
2025-11-11,u2528,control,web,returning,impression
2025-11-11,u2529,control,web,returning,impression
2025-11-11,u2529,control,web,returning,click
2025-11-11,u2530,control,web,returning,impression
2025-11-11,u2531,control,web,returning,impression
2025-11-11,u2532,control,web,returning,impression
2025-11-11,u2533,control,web,returning,impression
2025-11-11,u2534,control,web,returning,impression
2025-11-11,u2535,control,web,returning,impression
2025-11-11,u2536,control,web,returning,impression
2025-11-11,u2537,control,web,returning,impression
2025-11-11,u2538,control,web,returning,impression
2025-11-11,u2539,control,web,returning,impression
2025-11-11,u2540,control,web,returning,impression
2025-11-11,u2541,control,web,returning,impression
2025-11-11,u2542,control,web,returning,impression
2025-11-11,u2543,control,web,returning,impression
2025-11-11,u2544,control,web,returning,impression
2025-11-11,u2545,control,web,returning,impression
2025-11-11,u2546,control,web,returning,impression
2025-11-11,u2547,control,web,returning,impression
2025-11-11,u2548,control,web,returning,impression
2025-11-11,u2549,test,email,new,impression
2025-11-11,u2550,test,email,new,impression
2025-11-11,u2551,test,email,new,impression
2025-11-11,u2552,test,email,new,impression
2025-11-11,u2553,test,email,new,impression
2025-11-11,u2554,test,email,new,impression
2025-11-11,u2555,test,email,new,impression
2025-11-11,u2556,test,email,new,impression
2025-11-11,u2557,test,email,new,impression
2025-11-11,u2558,test,email,new,impression
2025-11-11,u2559,test,email,new,impression
2025-11-11,u2560,test,email,new,impression
2025-11-11,u2561,test,email,new,impression
2025-11-11,u2562,test,email,new,impression
2025-11-11,u2563,test,email,new,impression
2025-11-11,u2564,test,email,new,impression
2025-11-11,u2565,test,email,new,impression
2025-11-11,u2566,test,email,new,impression
2025-11-11,u2567,test,email,new,impression
2025-11-11,u2568,test,email,new,impression
2025-11-11,u2569,test,email,new,impression
2025-11-11,u2570,test,email,returning,impression
2025-11-11,u2571,test,email,returning,impression
2025-11-11,u2572,test,email,returning,impression
2025-11-11,u2573,test,email,returning,impression
2025-11-11,u2574,test,email,returning,impression
2025-11-11,u2575,test,email,returning,impression
2025-11-11,u2576,test,email,returning,impression
2025-11-11,u2577,test,email,returning,impression
2025-11-11,u2578,test,email,returning,impression
2025-11-11,u2579,test,email,returning,impression
2025-11-11,u2580,test,email,returning,impression
2025-11-11,u2581,test,email,returning,impression
2025-11-11,u2582,test,email,returning,impression
2025-11-11,u2582,test,email,returning,click
2025-11-11,u2582,test,email,returning,apply
2025-11-11,u2582,test,email,returning,approve
2025-11-11,u2583,test,email,returning,impression
2025-11-11,u2584,test,email,returning,impression
2025-11-11,u2585,test,email,returning,impression
2025-11-11,u2586,test,email,returning,impression
2025-11-11,u2587,test,email,returning,impression
2025-11-11,u2588,test,email,returning,impression
2025-11-11,u2588,test,email,returning,click
2025-11-11,u2589,test,email,returning,impression
2025-11-11,u2590,test,email,returning,impression
2025-11-11,u2591,test,email,returning,impression
2025-11-11,u2592,test,email,returning,impression
2025-11-11,u2593,test,push,new,impression
2025-11-11,u2594,test,push,new,impression
2025-11-11,u2595,test,push,new,impression
2025-11-11,u2596,test,push,new,impression
2025-11-11,u2597,test,push,new,impression
2025-11-11,u2597,test,push,new,click
2025-11-11,u2598,test,push,new,impression
2025-11-11,u2599,test,push,new,impression
2025-11-11,u2600,test,push,new,impression
2025-11-11,u2601,test,push,new,impression
2025-11-11,u2602,test,push,new,impression
2025-11-11,u2602,test,push,new,click
2025-11-11,u2603,test,push,new,impression
2025-11-11,u2604,test,push,new,impression
2025-11-11,u2605,test,push,new,impression
2025-11-11,u2606,test,push,new,impression
2025-11-11,u2607,test,push,new,impression
2025-11-11,u2608,test,push,new,impression
2025-11-11,u2609,test,push,new,impression
2025-11-11,u2610,test,push,new,impression
2025-11-11,u2611,test,push,returning,impression
2025-11-11,u2612,test,push,returning,impression
2025-11-11,u2613,test,push,returning,impression
2025-11-11,u2613,test,push,returning,click
2025-11-11,u2614,test,push,returning,impression
2025-11-11,u2615,test,push,returning,impression
2025-11-11,u2616,test,push,returning,impression
2025-11-11,u2617,test,push,returning,impression
2025-11-11,u2618,test,push,returning,impression
2025-11-11,u2619,test,push,returning,impression
2025-11-11,u2619,test,push,returning,click
2025-11-11,u2620,test,push,returning,impression
2025-11-11,u2621,test,push,returning,impression
2025-11-11,u2622,test,push,returning,impression
2025-11-11,u2623,test,push,returning,impression
2025-11-11,u2624,test,push,returning,impression
2025-11-11,u2624,test,push,returning,click
2025-11-11,u2624,test,push,returning,apply
2025-11-11,u2624,test,push,returning,approve
2025-11-11,u2625,test,push,returning,impression
2025-11-11,u2625,test,push,returning,click
2025-11-11,u2626,test,push,returning,impression
2025-11-11,u2627,test,push,returning,impression
2025-11-11,u2628,test,push,returning,impression
2025-11-11,u2629,test,push,returning,impression
2025-11-11,u2630,test,web,new,impression
2025-11-11,u2631,test,web,new,impression
2025-11-11,u2632,test,web,new,impression
2025-11-11,u2633,test,web,new,impression
2025-11-11,u2634,test,web,new,impression
2025-11-11,u2635,test,web,new,impression
2025-11-11,u2636,test,web,new,impression
2025-11-11,u2637,test,web,new,impression
2025-11-11,u2638,test,web,new,impression
2025-11-11,u2639,test,web,new,impression
2025-11-11,u2640,test,web,new,impression
2025-11-11,u2641,test,web,new,impression
2025-11-11,u2642,test,web,new,impression
2025-11-11,u2643,test,web,new,impression
2025-11-11,u2644,test,web,new,impression
2025-11-11,u2645,test,web,new,impression
2025-11-11,u2646,test,web,new,impression
2025-11-11,u2647,test,web,new,impression
2025-11-11,u2648,test,web,new,impression
2025-11-11,u2649,test,web,new,impression
2025-11-11,u2650,test,web,new,impression
2025-11-11,u2651,test,web,new,impression
2025-11-11,u2652,test,web,new,impression
2025-11-11,u2653,test,web,new,impression
2025-11-11,u2654,test,web,returning,impression
2025-11-11,u2654,test,web,returning,click
2025-11-11,u2655,test,web,returning,impression
2025-11-11,u2656,test,web,returning,impression
